139.75	40.9	NAN	
140	40.9	NAN	
140.25	40.9	NAN	
140.5	42.2	NAN	
140.75	43.5	NAN	
141	44.8	NAN	
141.25	46.7	NAN	
141.5	48.6	NAN	
141.75	50.5	NAN	
142	52.4	NAN	
142.25	55.6	NAN	
142.5	57.6	NAN	
142.75	60.1	NAN	
143	62.7	NAN	
143.25	64	NAN	
143.5	65.2	NAN	
143.75	67.2	NAN	
144	69.1	NAN	
144.25	69.1	NAN	
144.5	71	NAN	
144.75	71	NAN	
145	71	NAN	
145.25	67.8	NAN	
145.5	69.1	NAN	
145.75	68.4	NAN	
146	67.2	NAN	
146.25	65.2	NAN	
146.5	64	NAN	
146.75	62.7	NAN	
147	60.1	NAN	
147.25	58.2	NAN	
147.5	56.3	NAN	
147.75	55	NAN	
148	52.4	NAN	
148.25	52.4	NAN	
148.5	50.5	NAN	
148.75	48.6	NAN	
149	48.6	NAN	
149.25	47.3	NAN	
149.5	48	NAN	
149.75	46.7	NAN	
150	47.3	NAN	
150.25	47.3	NAN	
150.5	47.3	NAN	
150.75	48.6	NAN	
151	50.5	NAN	
151.25	50.5	NAN	
151.5	52.4	NAN	
151.75	54.4	NAN	
152	55.6	NAN	
152.25	57.6	NAN	
152.5	58.2	NAN	
152.75	60.1	NAN	
153	61.4	NAN	
153.25	62.7	NAN	
153.5	63.3	NAN	
153.75	65.2	NAN	
154	65.2	NAN	
154.25	65.2	NAN	
154.5	65.2	NAN	
154.75	66.5	NAN	
155	65.2	NAN	
155.25	65.2	NAN	
155.5	65.2	NAN	
155.75	64.6	NAN	
156	63.3	NAN	
156.25	62.7	NAN	
156.5	61.4	NAN	
156.75	60.1	NAN	
157	59.5	NAN	
157.25	57.6	NAN	
157.5	56.3	NAN	
157.75	55.6	NAN	
158	55	NAN	
158.25	53.1	NAN	
158.5	52.4	NAN	
158.75	52.4	NAN	
159	52.4	NAN	
159.25	50.5	NAN	
159.5	50.5	NAN	
159.75	50.5	NAN	
160	50.5	NAN	
160.25	50.5	NAN	
160.5	52.4	NAN	
160.75	52.4	NAN	
161	53.1	NAN	
161.25	54.4	NAN	
161.5	55	NAN	
161.75	55.6	NAN	
162	57.6	NAN	
162.25	57.6	NAN	
162.5	59.5	NAN	
162.75	60.1	NAN	
163	60.8	NAN	
163.25	61.4	NAN	
163.5	62.7	NAN	
163.75	62.7	NAN	
164	63.3	NAN	
164.25	64	NAN	
164.5	64	NAN	
164.75	64	NAN	
165	64	NAN	
165.25	63.3	NAN	
165.5	62.7	NAN	
165.75	62.7	NAN	
166	62.7	NAN	
166.25	61.4	NAN	
166.5	60.1	NAN	
166.75	60.1	NAN	
167	59.5	NAN	
167.25	57.6	NAN	
167.5	57.6	NAN	
167.75	56.9	NAN	
168	55.6	NAN	
168.25	55.6	NAN	
168.5	55	NAN	
168.75	55	NAN	
169	54.4	NAN	
169.25	54.4	NAN	
169.5	54.4	NAN	
169.75	54.4	NAN	
170	55	NAN	
170.25	55	NAN	
170.5	55	NAN	
170.75	55.6	NAN	
171	55.6	NAN	
171.25	56.3	NAN	
171.5	57.6	NAN	
171.75	57.6	NAN	
172	58.2	NAN	
172.25	59.5	NAN	
172.5	60.1	NAN	
172.75	60.1	NAN	
173	60.8	NAN	
173.25	61.4	NAN	
173.5	61.4	NAN	
173.75	62.7	NAN	
174	62.7	NAN	
174.25	62.7	NAN	
174.5	62.7	NAN	
174.75	62.7	NAN	
175	62.7	NAN	
175.25	62.7	NAN	
175.5	62.7	NAN	
175.75	61.4	NAN	
176	61.4	NAN	
176.25	60.8	NAN	
176.5	60.1	NAN	
176.75	60.1	NAN	
177	59.5	NAN	
177.25	58.8	NAN	
177.5	58.2	NAN	
177.75	57.6	NAN	
178	57.6	NAN	
178.25	57.6	NAN	
178.5	57.6	NAN	
178.75	56.3	NAN	
179	56.3	NAN	
179.25	56.3	NAN	
179.5	56.3	NAN	
179.75	56.3	NAN	
180	56.3	NAN	
180.25	57.6	NAN	
180.5	57.6	NAN	
180.75	57.6	NAN	
181	57.6	NAN	
181.25	57.6	NAN	
181.5	58.2	NAN	
181.75	59.5	NAN	
182	60.1	NAN	
182.25	60.1	NAN	
182.5	60.1	NAN	
182.75	60.8	NAN	
183	61.4	NAN	
183.25	61.4	NAN	
183.5	61.4	NAN	
183.75	62.7	NAN	
184	62.7	NAN	
184.25	62.7	NAN	
184.5	62.7	NAN	
184.75	62.7	NAN	
185	62.7	NAN	
185.25	61.4	NAN	
185.5	61.4	NAN	
185.75	61.4	NAN	
186	60.8	NAN	
186.25	60.1	NAN	
186.5	60.1	NAN	
186.75	60.1	NAN	
187	60.1	NAN	
187.25	59.5	NAN	
187.5	58.8	NAN	
187.75	58.2	NAN	
188	57.6	NAN	
188.25	57.6	NAN	
188.5	57.6	NAN	
188.75	57.6	NAN	
189	57.6	NAN	
189.25	57.6	NAN	
189.5	57.6	NAN	
189.75	57.6	NAN	
190	57.6	NAN	
190.25	57.6	NAN	
190.5	57.6	NAN	
190.75	58.2	NAN	
191.0001	58.2	NAN	
